iMSMS_ID,Chromatiaceae,Leptotrichiaceae,Desulfurellaceae,Defluviitaleaceae,Brucellaceae,Sulfolobaceae,Methylobacteriaceae,Burkholderiaceae,Orbaceae,Planctomycetaceae,Micrococcaceae,Erysipelotrichaceae,Streptococcaceae,Piscirickettsiaceae,Thiotrichaceae,Oceanospirillaceae,Pseudomonadaceae,Spirochaetaceae,Brachyspiraceae,Dermacoccaceae,Prolixibacteraceae,Chromobacteriaceae,Peptoniphilaceae,Methanomassiliicoccaceae,Borreliaceae,Atopobiaceae,Eggerthellaceae,Akkermansiaceae,Rubritaleaceae,Corynebacteriaceae,Leptospiraceae,Cellvibrionaceae,Spongiibacteraceae,Rikenellaceae,Porphyromonadaceae,Prevotellaceae,Tissierellaceae,Mycobacteriaceae,Rhodanobacteraceae,Deinococcaceae,Lentimicrobiaceae,Sporomusaceae,Selenomonadaceae,Crocinitomicaceae,Odoribacteraceae,Hymenobacteraceae,Lachnospiraceae,Peptostreptococcaceae,Eubacteriaceae,Peptococcaceae,Thermoanaerobacteraceae,Bacillaceae,Planococcaceae,Listeriaceae,Sporolactobacillaceae,Paenibacillaceae,Alicyclobacillaceae,Thermoactinomycetaceae,Aerococcaceae,Carnobacteriaceae,Microcystaceae,Aphanothecaceae,Cyanothecaceae,Microcoleaceae,Aphanizomenonaceae,Erwiniaceae,Pectobacteriaceae,Yersiniaceae,Hafniaceae,Morganellaceae,Budviciaceae,Deferribacteraceae,Gemmataceae,Haliscomenobacteraceae,Desulfovibrionaceae,Flammeovirgaceae,Fusobacteriaceae,Verrucomicrobiaceae,Fibrobacteraceae,Actinomycetaceae,Streptomycetaceae,Hydrogenophilaceae,Nitrosomonadaceae,Pseudonocardiaceae,Mycoplasmataceae,Spiroplasmataceae,Desulfobacteraceae,Desulfobulbaceae,Bdellovibrionaceae,Acholeplasmataceae,Methanobacteriaceae,Oscillospiraceae,Methanosarcinaceae,Alcanivoracaceae,Aurantimonadaceae,Pseudoalteromonadaceae,Shewanellaceae,Idiomarinaceae,Halomonadaceae,Bifidobacteriaceae,Propionibacteriaceae,Veillonellaceae,Clostridiaceae,Heliobacteriaceae,Rhodobacteraceae,Methylophilaceae,Xanthomonadaceae,Erythrobacteraceae,Lactobacillaceae,Ktedonobacteraceae,Archangiaceae,Methylococcaceae,Bradyrhizobiaceae,Rhodospirillaceae,Sphingomonadaceae,Puniceicoccaceae,Catabacteriaceae,Acetobacteraceae,Legionellaceae,Hyphomicrobiaceae,Moraxellaceae,Neisseriaceae,Flavobacteriaceae,Alcaligenaceae,Ruminococcaceae,Gracilibacteraceae,Enterobacteriaceae,Clostridiales Family XIII. Incertae Sedis,Thermoanaerobacterales Family III. Incertae Sedis,Marinilabiliaceae,Cyclobacteriaceae,Kiloniellaceae,Actinopolysporaceae,Vibrionaceae,Synergistaceae,Phyllobacteriaceae,Pasteurellaceae,Alteromonadaceae,Helicobacteraceae,Campylobacteraceae,Oxalobacteraceae,Rhodocyclaceae,Caulobacteraceae,Bartonellaceae,Comamonadaceae,Chlamydiaceae,Bacteroidaceae,Leuconostocaceae,Enterococcaceae,Rhizobiaceae,Succinivibrionaceae,Coriobacteriaceae,Sphingobacteriaceae,Aeromonadaceae,Sphaerobacteraceae,Cellulomonadaceae,Brevibacteriaceae,Dermabacteraceae,Intrasporangiaceae,Microbacteriaceae,Nocardiaceae,Gordoniaceae,Dietziaceae,Cardiobacteriaceae,Methanocorpusculaceae,Cytophagaceae,Staphylococcaceae,Acidaminococcaceae,Waddliaceae,Christensenellaceae,Sutterellaceae
71401-0001,0.0,6.01441896803396e-07,1.20288379360679e-06,0.0,0.0,0.0,0.0,1.32317217296747e-05,0.0,0.0,5.35283288155023e-05,0.0109185761945689,0.00204971398430598,0.0,0.0,0.0,3.60865138082038e-06,0.000144947497129619,1.38331636264781e-05,0.0,3.00720948401698e-06,0.0,0.000433038165698445,0.00326883670912646,0.0,5.77384220931261e-05,0.00160344409687786,0.0510485838749819,0.0,0.000104049448146988,0.0,0.0,0.0,0.0412950006345212,0.0861866238119267,0.0181611395158754,4.81153517442717e-06,0.0,0.0,0.0,0.0,3.60865138082038e-06,4.75139098474683e-05,0.0,0.00679869920146559,0.0,0.225688666007887,0.000753606696694656,0.0286869741518316,1.80432569041019e-06,6.01441896803396e-07,3.4883630014597e-05,0.0,0.0,0.0,4.81153517442717e-06,0.0,2.40576758721359e-06,6.61586086483736e-06,9.02162845205095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81153517442717e-06,0.0,0.0,0.0,0.0,6.01441896803396e-07,3.60865138082038e-06,0.000426422304833608,0.0,1.80432569041019e-06,0.0,9.08177264173129e-05,0.000186446988009053,4.81153517442717e-06,0.0,0.0,0.0,3.00720948401698e-06,0.0,0.0,0.0,0.0,0.0,0.00627183609986582,0.00449998827188301,4.63110260538615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00183379634335356,7.81874465844415e-06,0.000425820862936805,0.031653285586866,0.000103448006250184,0.0,0.0,0.0,0.0,0.000415596350691147,0.0,0.0,0.0,0.0,1.98475825945121e-05,3.00720948401698e-06,6.61586086483736e-06,3.12749786337766e-05,3.24778624273834e-05,0.0,0.0,0.0039484660525143,3.60865138082038e-06,0.000250801270967016,1.20288379360679e-06,0.0641798648078904,0.0,0.0003187642053058,0.000688049529943086,6.01441896803396e-07,4.21009327762378e-06,0.0,0.0,0.0,0.0,0.000246591177689393,0.0,1.74418150072985e-05,0.0,4.75139098474683e-05,5.05211193314853e-05,3.7890839498614e-05,0.0,0.0,6.01441896803396e-07,9.62307034885434e-06,1.80432569041019e-06,0.388275251086956,3.00720948401698e-06,0.000107056657631005,0.0,0.0,0.00301382534488182,4.81153517442717e-06,3.60865138082038e-06,0.0,3.42821881177936e-05,0.0,2.40576758721359e-06,0.0,0.0,6.01441896803396e-07,0.0,0.0,6.01441896803396e-07,1.80432569041019e-06,6.01441896803396e-07,0.00555912745215379,0.00380111278779747,0.0,0.000546109242297484,0.00536005018431187
71401-0002,0.0,8.38294640447046e-07,0.0,0.0,0.0,3.35317856178818e-06,0.0,2.51488392134114e-06,0.0,0.0,1.42510088875998e-05,0.0223388755786329,0.00128175250524353,0.0,0.0,0.0,8.38294640447046e-07,0.000225501258280255,0.0,0.0,8.38294640447046e-07,0.0,0.00107050225585088,0.0,0.0,8.38294640447046e-05,0.000369687936437147,0.000157599392404045,0.0,3.43700802583289e-05,0.0,8.38294640447046e-07,0.0,0.000644648578503778,0.0105096999072846,0.00216531505627472,5.02976784268227e-06,0.0,8.38294640447046e-07,0.0,8.38294640447046e-07,0.0,5.36508569886109e-05,0.0,0.004867976977076,0.0,0.136093781698016,0.00114846365741245,0.0144421400656217,8.38294640447046e-07,8.38294640447046e-06,1.00595356853645e-05,0.0,0.0,0.0,8.38294640447046e-07,0.0,0.0,2.68254284943055e-05,7.54465176402341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67658928089409e-06,0.00132785871046812,0.0,3.35317856178818e-06,0.0,0.000103110240774987,0.000311845606246301,4.19147320223523e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50893035280468e-05,0.0259049809790946,0.0,0.0,0.0,0.0,0.0,8.38294640447046e-07,8.38294640447046e-07,0.00272864905465513,1.50893035280468e-05,0.0251697965794225,0.0376712845524093,8.80209372469398e-05,0.0,0.0,1.67658928089409e-06,8.38294640447046e-07,0.00359376912359649,0.0,0.0,0.0,0.0,2.51488392134114e-06,5.02976784268227e-06,0.0,0.000450164221920064,8.38294640447046e-07,0.0,0.0,3.77232588201171e-05,0.0,0.000149216445999574,8.38294640447046e-07,0.539780433867774,0.0,0.000756141765683235,0.00454942501370612,0.0,8.38294640447046e-07,0.0,0.0,0.0,0.0,9.2212410449175e-06,0.0,8.38294640447046e-06,0.0,0.0,0.000300947775920489,3.18551963369877e-05,2.51488392134114e-06,0.0,0.0,8.38294640447046e-07,0.0,0.139635576553905,0.0,0.000144186678156892,0.0,0.0,0.00593512605436508,2.51488392134114e-06,8.38294640447046e-07,0.0,3.35317856178818e-06,0.0,0.0,0.0,0.0,1.67658928089409e-06,0.0,0.0,5.02976784268227e-06,0.0,0.0,4.94593837863757e-05,0.0104535341663747,3.35317856178818e-06,0.00079721820306514,0.00436583848744821
71401-0003,1.38663176052315e-06,0.0,0.0,0.0,0.0,4.7145479857787e-05,0.0,5.54652704209259e-06,0.0,0.0,2.91192669709861e-05,0.00815062148835507,0.000317538673159801,0.0,4.15989528156944e-06,0.0,1.38663176052315e-06,4.29855845762176e-05,2.35727399288935e-05,0.0,1.38663176052315e-06,0.0,0.000884671063213769,0.0,0.0,1.38663176052315e-05,0.000350817835412357,0.0680295408030262,1.38663176052315e-06,3.7439057534125e-05,0.0,0.0,0.0,0.0444138152895564,0.0339003732812699,0.0152820686327256,8.59711691524352e-05,0.0,0.0,0.0,0.0,2.7732635210463e-06,1.10930540841852e-05,1.38663176052315e-06,0.00890910906136123,0.0,0.288767450760706,0.000981735286450389,0.0200562417842068,4.15989528156944e-06,1.24796858447083e-05,0.000772353890611394,0.0,0.0,0.0,0.0,0.0,0.0,2.35727399288935e-05,1.94128446473241e-05,0.0,0.0,0.0,0.0,0.0,1.38663176052315e-06,1.10930540841852e-05,2.7732635210463e-06,2.7732635210463e-06,0.0,0.0,0.0,4.15989528156944e-06,0.0,0.000309218882596662,0.0,1.38663176052315e-06,0.0,3.60524257736019e-05,0.000231567504007366,2.7732635210463e-06,0.0,0.0,0.0,7.90380103498195e-05,0.0,0.0,0.0,0.0,2.7732635210463e-06,0.0050196069730938,0.00667108539987687,1.38663176052315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000482547852662056,4.29855845762176e-05,0.00032585846372294,0.12531823198904,0.000106770645560282,0.0,0.0,0.0,0.0,0.00149340240608343,0.0,0.0,1.38663176052315e-06,0.0,0.0036482281619364,1.38663176052315e-06,0.0,9.70642232366204e-06,2.21861081683704e-05,0.0,0.0,0.00706350218810492,2.7732635210463e-06,0.000148369598375977,6.93315880261574e-06,0.0737285973387763,0.0,0.00222138408035808,0.000431242477522699,0.0,1.38663176052315e-06,0.0,0.0,0.0,0.0,0.000119250331404991,0.0,1.24796858447083e-05,0.0,0.0,0.000144209703094407,3.05058987315093e-05,0.0,0.0,0.0,1.38663176052315e-06,0.0,0.269748409533371,1.10930540841852e-05,5.96251657024954e-05,0.0,1.10930540841852e-05,0.000632304082798556,0.0,2.7732635210463e-06,0.0,1.80262128868009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45845373919121e-05,0.0060498743711625,4.15989528156945e-05,0.0015155885142518,0.00289667374773286
71401-0004,0.0,0.0,0.0,2.23152852265373e-06,0.0,3.71921420442289e-05,0.0,1.04137997723841e-05,0.0,0.0,1.85960710221144e-05,0.00533409701198331,0.00107336521939645,0.0,2.23152852265373e-06,0.0,0.0,9.14926694288031e-05,7.43842840884578e-07,0.0,2.23152852265373e-06,7.43842840884578e-07,0.000253650408741641,1.48768568176916e-06,0.0,5.35566845436896e-05,0.00113733570371252,0.0346429926285174,0.0,0.000426965790667748,0.0,0.0,0.0,0.0265678347478745,0.0483349078006799,0.156316341483371,2.23152852265373e-06,0.0,0.0,0.0,0.0,1.48768568176916e-06,3.57044563624597e-05,1.48768568176916e-06,0.0112759136249693,0.0,0.235001524877824,0.000725990612703348,0.0153856453208566,4.46305704530747e-06,0.0,2.30591280674219e-05,7.43842840884578e-07,0.0,0.0,1.48768568176916e-06,0.0,7.43842840884578e-07,1.63645424994607e-05,5.95074272707662e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71921420442289e-06,0.0,0.000781034982928807,0.0,3.71921420442289e-06,0.0,7.14089127249195e-05,0.000225384380788027,2.23152852265373e-06,0.0,0.0,0.0,0.000343655392488675,2.23152852265373e-06,0.0,0.0,0.0,0.0,1.26453282950378e-05,0.0118866085973356,7.43842840884578e-07,7.43842840884578e-07,0.0,0.0,0.0,0.0,0.0,0.000380103691692019,7.51281269293424e-05,0.000259601151468718,0.0538609162656114,0.000132404025677455,0.0,0.0,0.0,0.0,0.00311000691773842,7.43842840884578e-07,0.0,0.0,0.0,1.04137997723841e-05,0.0,0.0,3.86798277259981e-05,3.71921420442289e-06,0.0,0.0,0.00733280272544017,5.95074272707662e-06,0.000186704553062029,0.0,0.0633716908291616,0.0,4.09113562486518e-05,0.000569039773276702,0.0,2.23152852265373e-06,0.0,0.0,0.0,0.0,4.98374703392667e-05,0.0,3.71921420442289e-06,0.0,0.0,1.78522281812299e-05,3.27290849989214e-05,0.0,0.0,0.0,7.43842840884578e-07,0.0,0.286325937056019,3.42167706806906e-05,0.000104137997723841,0.0,2.97537136353831e-06,0.00093426660815103,2.23152852265373e-06,7.43842840884578e-07,0.0,0.000903025208833878,5.20689988619205e-06,4.46305704530747e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.43842840884578e-07,1.48768568176916e-06,0.0202964957563766,0.00812648303666401,3.49606135215752e-05,0.000479034789529668,0.00313232220296496
71401-0005,0.0,0.0,0.0,0.0,0.0,0.000124728489874426,1.64116434045298e-06,1.88733899152092e-05,0.0,0.0,0.000186272152641413,0.0270357207624521,0.00304682159805095,0.0,2.46174651067947e-06,0.0,0.0,5.57995875754012e-05,0.0,0.0,0.0,0.0,0.00553154440949676,0.0,0.0,3.3643868979286e-05,0.0101694748356169,0.000787758883417429,0.0,0.000701597755543648,0.0,0.0,0.0,0.00709803577245913,0.0268412427881085,0.00894270449112828,1.14881503831708e-05,0.0,0.0,2.46174651067947e-06,8.20582170226489e-07,0.0,9.02640387249138e-06,0.0,0.00448530214245799,0.0,0.157605114524551,0.00465270090518419,0.0562861928023455,1.14881503831708e-05,0.0,0.000381570709155317,3.28232868090596e-06,8.20582170226489e-07,0.0,8.20582170226489e-07,0.0,8.20582170226489e-07,0.000175604584428469,5.57995875754012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10291085113244e-06,4.10291085113244e-06,9.84698604271787e-06,0.0,2.70792116174741e-05,0.0,3.93879441708715e-05,0.00257580743234095,4.59526015326834e-05,0.0,0.0,8.20582170226489e-07,0.0,8.20582170226489e-07,0.0,0.0,0.0,9.84698604271787e-06,0.00249456979748853,0.017941208569832,0.0,2.46174651067947e-06,0.0,0.0,0.0,0.0,0.0,0.000103393353448538,0.00029212725260063,0.00339721018473766,0.0195823729102849,2.78997937877006e-05,0.0,0.0,0.0,0.0,0.000406188174262112,0.0,0.0,0.0,0.0,2.46174651067947e-06,0.0,0.0,0.00120789695457339,8.20582170226489e-06,0.0,0.0,2.95409581281536e-05,8.20582170226489e-06,0.000192836810003225,9.84698604271787e-06,0.177829182691953,0.0,1.47704790640768e-05,0.0143749584580276,0.0,0.0,0.0,0.0,0.0,0.0,1.14881503831708e-05,0.0,1.88733899152092e-05,0.0,0.0,1.47704790640768e-05,2.05145542556622e-05,0.0,0.0,0.0,1.64116434045298e-06,8.20582170226489e-07,0.439952668820421,7.3852395320384e-06,0.000196939720854357,0.0,1.64116434045298e-06,0.00386740376827744,1.06675682129444e-05,0.0,0.0,1.47704790640768e-05,0.0,5.74407519158542e-06,0.0,0.0,8.20582170226489e-07,0.0,0.0,0.0,0.0,0.0,0.000508760945540423,0.000197760303024584,9.84698604271787e-05,0.000136216640257597,2.78997937877006e-05
71401-0008,0.0,0.0,0.0,0.0,0.0,0.0,1.14653917151079e-06,2.17842442587051e-05,0.0,0.0,8.59904378633096e-06,0.0106043407973033,0.000452309703161009,0.0,0.0,0.0,1.14653917151079e-06,6.01933065043167e-05,1.20386613008633e-05,0.0,0.0,0.0,0.000214976094658274,0.0,0.0,5.21675323037412e-05,0.000400142170857267,0.00090920556300806,0.0,1.03188525435972e-05,0.0,0.0,0.0,0.0176567032412662,0.029928685263532,0.00138100643208475,3.43961751453238e-06,0.0,0.0,0.0,0.0,1.71980875726619e-06,9.17231337208636e-06,0.0,0.00570460564785196,0.0,0.295294029970534,0.000654673866932664,0.0924339880072003,1.71980875726619e-06,1.37584700581295e-05,1.77713571584173e-05,5.73269585755397e-07,0.0,0.0,5.73269585755397e-07,0.0,5.73269585755397e-07,6.30596544330937e-06,1.14653917151079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14653917151079e-06,0.0,0.0,0.0,0.0,5.73269585755397e-07,0.0,0.000285488253706188,0.0,0.0,0.0,2.75169401162591e-05,6.70725415333815e-05,2.29307834302159e-06,5.73269585755397e-07,0.0,0.0,1.14653917151079e-06,0.0,0.0,0.0,0.0,0.0,0.00236932319792706,0.0137985989291324,5.73269585755397e-07,0.0,0.0,0.0,0.0,4.58615668604318e-06,0.0,0.000145610474781871,5.15942627179858e-06,0.000193191850399569,0.137415012783912,0.000154782788153957,0.0,0.0,1.14653917151079e-06,0.0,0.000206377050871943,0.0,0.0,0.0,0.0,0.00342815212281728,5.73269585755397e-07,0.0,3.15298272165469e-05,2.75169401162591e-05,0.0,0.0,0.000424792763044749,4.01288710028778e-06,6.99388894621585e-05,5.73269585755397e-07,0.114058863321065,0.0,2.35040530159713e-05,0.000634036161845469,0.0,1.71980875726619e-06,0.0,0.0,0.0,0.0,0.000365172726126188,0.0,5.21675323037412e-05,0.0,0.0,7.39517765624463e-05,0.00142457492060216,0.0,0.0,0.0,2.29307834302159e-06,1.14653917151079e-06,0.252934567009482,5.15942627179858e-06,7.56715853197124e-05,0.0,1.08921221293525e-05,0.00135004987445396,0.0,1.03188525435972e-05,0.0,5.73269585755397e-07,0.0,0.0,0.0,0.0,1.14653917151079e-06,0.0,0.0,0.0,0.0,0.0,2.35040530159713e-05,0.00943200449443355,5.73269585755397e-07,0.000379504465770073,0.00460220823444433
71401-0009,0.0,3.67595534633243e-06,0.0,0.0,0.0,8.27089952924797e-05,4.59494418291554e-07,3.72190478816159e-05,0.0,0.0,1.47038213853297e-05,0.00476955206186633,0.000390570255547821,0.0,0.0,4.59494418291554e-07,5.33013525218202e-05,5.19228692669456e-05,9.18988836583108e-07,0.0,9.18988836583108e-07,4.59494418291554e-07,0.00180948901923214,4.59494418291554e-07,4.59494418291554e-07,0.000662131456758129,0.00118319812710075,2.5731687424327e-05,0.0,0.000459034923873262,0.0,0.0,0.0,0.0293938579381107,0.0333386175191437,0.00974082217336265,4.59494418291554e-06,0.0,0.0,9.18988836583108e-07,0.0,4.59494418291554e-07,3.67595534633243e-06,0.0,0.0181831131206334,0.0,0.123481773005162,0.000822954503160173,0.0385014968030676,3.67595534633243e-06,2.25152264962861e-05,9.14393892400192e-05,0.0,4.59494418291554e-07,4.59494418291554e-07,0.0,0.0,1.37848325487466e-06,2.66506762609101e-05,1.33253381304551e-05,0.0,0.0,0.0,0.0,4.59494418291554e-07,0.0,0.0,9.18988836583108e-07,0.0,0.0,0.0,0.0,6.43292185608175e-06,0.0,9.18988836583108e-07,0.0,8.9601411566853e-05,0.0,3.76785422999074e-05,0.000321186598385796,6.89241627437331e-06,4.59494418291554e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83797767316622e-06,0.0,0.0182570917219783,5.05443860120709e-06,9.18988836583108e-07,0.0,0.0,0.0,9.18988836583108e-07,0.0,0.01924638320456,7.39786013449402e-05,0.0123089364771941,0.0472668123263973,9.05204004034361e-05,0.0,0.0,3.21646092804088e-06,0.0,0.00059136931634123,0.0,0.0,0.0,0.0,0.0105568842602484,0.0,0.0,3.76785422999074e-05,0.0,0.0,4.59494418291554e-07,0.00449109844438165,5.05443860120709e-06,0.000197123105447077,2.29747209145777e-06,0.0419201352751567,0.0,8.73039394753952e-05,0.00109727267088023,0.0,2.75696650974932e-06,0.0,0.0,0.0,0.0,1.70012934767875e-05,0.0,7.81140511095641e-06,0.0,0.0,0.00014795720268988,6.43292185608175e-06,0.0,0.0,0.0,5.9734274377902e-06,0.0,0.564784347782135,6.43292185608175e-06,5.37608469401118e-05,0.0,4.59494418291554e-07,0.00152460247989138,9.18988836583108e-07,4.59494418291554e-07,0.0,2.75696650974932e-06,9.18988836583108e-07,2.29747209145777e-06,0.0,0.0,6.89241627437331e-06,0.0,0.0,0.0,0.0,1.37848325487466e-06,3.67595534633243e-05,0.000580341450302232,6.29507353059429e-05,0.000323484070477254,0.0125368457086668
71401-0010,1.69951546814003e-06,0.0,0.0,0.0,0.0,2.54927320221005e-05,0.0,6.79806187256013e-06,0.0,0.0,7.64781960663015e-05,0.0231915880782389,0.00195784181929732,0.0,0.0,0.0,0.0,9.68723816839819e-05,0.0,0.0,5.0985464044201e-06,0.0,0.000224336041794484,0.0,0.0,3.22907938946606e-05,0.0153466246773045,5.0985464044201e-06,0.0,3.39903093628007e-05,0.0,3.39903093628007e-06,1.69951546814003e-06,0.0580554483916635,0.0536231120507543,0.0144254872935726,1.18966082769802e-05,0.0,0.0,0.0,0.0,0.0,2.03941856176804e-05,0.0,0.00735380343064192,0.0,0.276074391191071,0.00339393238987565,0.0415854439899185,5.0985464044201e-06,8.49757734070017e-06,0.000120665598237942,0.0,0.0,0.0,0.0,0.0,1.69951546814003e-06,8.49757734070017e-06,1.35961237451203e-05,5.0985464044201e-06,0.0,0.0,0.0,0.0,6.79806187256013e-06,0.0,5.0985464044201e-06,1.69951546814003e-06,1.35961237451203e-05,0.0,0.0,3.39903093628007e-06,6.79806187256013e-06,2.03941856176804e-05,0.0,1.01970928088402e-05,0.0,0.000132562206514923,0.000460568691865949,8.49757734070017e-06,0.0,1.01970928088402e-05,0.0,1.86946701495404e-05,0.0,0.0,0.0,0.0,0.0,8.49757734070017e-06,0.0164836005254902,1.69951546814003e-06,0.0,0.0,0.0,0.0,0.0,1.69951546814003e-06,0.0428702776838323,1.86946701495404e-05,0.000402785165949188,0.054323312423628,0.000181848155090984,0.0,0.0,1.69951546814003e-06,0.0,0.000647515393361353,0.0,0.0,0.0,0.0,0.00891565814586262,5.0985464044201e-06,0.0,2.20937010858204e-05,0.0,0.0,0.0,0.0116552770805043,3.39903093628007e-06,0.000253227804752865,1.18966082769802e-05,0.180386571788383,0.0,0.00230114394386161,0.00228584830464834,0.0,1.69951546814003e-06,0.0,1.69951546814003e-06,0.0,0.0,1.52956392132603e-05,1.69951546814003e-06,3.56898248309407e-05,0.0,2.54927320221005e-05,5.0985464044201e-05,6.62811032574613e-05,0.0,0.0,0.0,1.69951546814003e-05,1.01970928088402e-05,0.171487908797202,1.01970928088402e-05,0.000122365113706082,0.0,0.0,0.000158054938537023,1.52956392132603e-05,5.0985464044201e-06,0.0,1.18966082769802e-05,0.0,0.0,0.0,1.69951546814003e-06,0.0,0.0,0.0,0.0,0.0,8.49757734070017e-06,1.69951546814003e-05,0.00844999090759225,2.71922474902405e-05,0.000659412001638333,0.00160264308645605
71401-0011,0.0,0.0,0.0,0.0,0.0,2.49333273237621e-05,9.58974127837005e-07,1.05487154062071e-05,0.0,0.0,6.04153700537313e-05,0.0150165758677997,0.00794893654564094,0.0,5.75384476702203e-06,0.0,0.0,0.000178369187777683,0.000432497331654489,0.0,9.58974127837005e-07,0.0,0.00125721508159431,1.91794825567401e-06,0.0,0.000141928170919877,0.0026199173172507,6.13743441815683e-05,0.0,0.000562917813040322,0.0,0.0,0.0,0.0363575861086844,0.046538055449802,0.00596769599752968,2.78102497072731e-05,0.0,0.0,0.0,7.67179302269604e-06,3.83589651134802e-06,4.79487063918503e-05,0.0,0.00889064913917687,0.0,0.214106317625657,0.00155353808709595,0.064170712738341,2.49333273237621e-05,0.0,5.75384476702203e-05,9.58974127837005e-07,1.91794825567401e-06,0.0,1.91794825567401e-06,0.0,0.0,0.000214810204635489,3.06871720907842e-05,0.0,0.0,0.0,0.0,0.0,5.75384476702203e-06,0.0,2.87692238351102e-06,9.58974127837005e-07,0.0,0.0,0.0,6.71281889485904e-06,7.67179302269604e-06,1.53435860453921e-05,0.0,9.58974127837005e-07,0.0,4.79487063918503e-05,0.00122556893537569,5.75384476702203e-06,0.0,0.0,0.0,0.000154394834581758,0.0,0.0,0.0,0.0,0.0,0.000107405102317745,0.0116774279546712,4.79487063918503e-06,1.91794825567401e-06,0.0,0.0,0.0,0.0,0.0,0.00110953306590741,4.69897322640132e-05,0.000409481952586401,0.134947798243351,0.000109323050573419,0.0,0.0,9.58974127837005e-06,0.0,0.00074608187145719,0.0,0.0,0.0,0.0,9.58974127837005e-07,0.0,9.58974127837005e-07,4.69897322640132e-05,2.58923014515991e-05,0.0,0.0,0.000321256332825397,1.34256377897181e-05,0.00024645635085411,0.0,0.122315232057354,0.0,0.00107596897143312,0.000879379275226534,9.58974127837005e-07,6.71281889485904e-06,0.0,0.0,0.0,0.0,0.00473637321738697,0.0,0.000153435860453921,0.0,0.0,2.97281979629472e-05,3.93179392413172e-05,0.0,0.0,0.0,0.0,9.58974127837005e-07,0.268156976392934,5.65794735423833e-05,0.000414276823225586,1.91794825567401e-06,0.0,0.00448128609938232,4.79487063918503e-06,0.0,0.0,2.10974308124141e-05,0.0,9.58974127837005e-07,0.0,2.87692238351102e-06,2.87692238351102e-06,0.0,0.0,0.0,0.0,1.91794825567401e-06,0.00252018400795565,0.0304493465070806,2.30153790680881e-05,0.00276280446229841,0.00423099385201687
